lsoa11cd,apgroup_num,apgroup_name
E01028865,17455,E01028865
E01021786,17456,E01021786
E01028862,17457,E01028862
E01021707,17458,E01021707
E01021879,17459,E01021879
E01023826,17460,E01023826
E01010813,17461,E01010813
E01004875,17462,E01004875
E01032761,17463,E01032761
E01021878,17464,E01021878
E01032765,17465,E01032765
E01032763,17466,E01032763
E01032764,17467,E01032764
E01021871,17468,E01021871
E01004872,17469,E01004872
E01021785,17470,E01021785
E01023827,17471,E01023827
E01023824,17472,E01023824
E01007657,17473,E01007657
E01007654,17474,E01007654
E01011609,17475,E01011609
E01007656,17476,E01007656
E01011608,17477,E01011608
E01011688,17478,E01011688
E01003669,17479,E01003669
E01011689,17480,E01011689
E01014789,17481,E01014789
E01030682,17482,E01030682
E01014708,17483,E01014708
E01024664,17484,E01024664
E01007655,17485,E01007655
E01022661,17486,E01022661
E01000757,17487,E01000757
E01007652,17488,E01007652
E01000754,17489,E01000754
E01030683,17490,E01030683
E01028698,17491,E01028698
E01030602,17492,E01030602
E01000756,17493,E01000756
E01014622,17494,E01014622
E01006769,17495,E01006769
E01024667,17496,E01024667
E01014624,17497,E01014624
E01022660,17498,E01022660
E01012709,17499,E01012709
E01028619,17500,E01028619
E01006768,17501,E01006768
E01030605,17502,E01030605
E01028618,17503,E01028618
E01028699,17504,E01028699
E01014627,17505,E01014627
E01012621,17506,E01012621
E01024665,17507,E01024665
E01000755,17508,E01000755
E01030603,17509,E01030603
E01014709,17510,E01014709
E01015727,17511,E01015727
E01013720,17512,E01013720
E01013723,17513,E01013723
E01014623,17514,E01014623
E01004833,17515,E01004833
E01014620,17516,E01014620
E01004832,17517,E01004832
E01015726,17518,E01015726
E01029843,17519,E01029843
E01004835,17520,E01004835
E01030771,17521,E01030771
E01013722,17522,E01013722
E01029842,17523,E01029842
E01030770,17524,E01030770
E01029845,17525,E01029845
E01030773,17526,E01030773
E01029844,17527,E01029844
E01030772,17528,E01030772
E01004830,17529,E01004830
E01029799,17530,E01029799
E01003189,17531,E01003189
E01003188,17532,E01003188
E01005101,17533,E01005101
E01003108,17534,E01003108
E01029840,17535,E01029840
E01005100,17536,E01005100
E01029841,17537,E01029841
E01005180,17538,E01005180
E01026168,17539,E01026168
E01005103,17540,E01005103
E01026169,17541,E01026169
E01005181,17542,E01005181
E01032109,17543,E01032109
E01032188,17544,E01032188
E01032108,17545,E01032108
E01032189,17546,E01032189
E01028160,17547,E01028160
E01028161,17548,E01028161
E01003109,17549,E01003109
E01005189,17550,E01005189
E01020405,17551,E01020405
E01015174,17552,E01015174
E01001570,17553,E01001570
E01020156,17554,E01020156
W01001312,17555,W01001312
E01020157,17556,E01020157
E01031808,17557,E01031808
E01017358,17558,E01017358
E01020878,17559,E01020878
E01026028,17560,E01026028
E01007940,17561,E01007940
E01001970,17562,E01001970
E01029122,17563,E01029122
E01029598,17564,E01029598
E01009619,17565,E01009619
E01031806,17566,E01031806
E01015361,17567,E01015361
E01030873,17568,E01030873
E01024073,17569,E01024073
E01022424,17570,E01022424
E01026450,17571,E01026450
E01031113,17572,E01031113
W01000687,17573,W01000687
E01007693,17574,E01007693
E01004443,17575,E01004443
E01013362,17576,E01013362
E01009451,17577,E01009451
E01032079,17578,E01032079
E01019946,17579,E01019946
E01028825,17580,E01028825
E01014878,17581,E01014878
E01028822,17582,E01028822
E01023769,17583,E01023769
E01026821,17584,E01026821
E01020819,17585,E01020819
E01028824,17586,E01028824
E01020898,17587,E01020898
E01026820,17588,E01026820
E01023768,17589,E01023768
E01028827,17590,E01028827
E01009922,17591,E01009922
E01012409,17592,E01012409
E01022680,17593,E01022680
E01020818,17594,E01020818
E01008461,17595,E01008461
E01026823,17596,E01026823
W01000752,17597,W01000752
E01020899,17598,E01020899
E01018469,17599,E01018469
E01025761,17600,E01025761
E01028826,17601,E01028826
E01018468,17602,E01018468
E01012489,17603,E01012489
E01009727,17604,E01009727
E01010453,17605,E01010453
E01012408,17606,E01012408
E01023908,17607,E01023908
E01008460,17608,E01008460
E01010452,17609,E01010452
E01019063,17610,E01019063
E01009925,17611,E01009925
E01008463,17612,E01008463
E01018926,17613,E01018926
E01014401,17614,E01014401
E01007921,17615,E01007921
E01026171,17616,E01026171
E01009924,17617,E01009924
E01014480,17618,E01014480
E01026529,17619,E01026529
E01008625,17620,E01008625
E01028823,17621,E01028823
E01014879,17622,E01014879
E01028820,17623,E01028820
E01016826,17624,E01016826
E01000456,17625,E01000456
E01010450,17626,E01010450
E01012488,17627,E01012488
E01024936,17628,E01024936
E01009923,17629,E01009923
E01033424,17630,E01033424
E01033427,17631,E01033427
E01022933,17632,E01022933
E01031479,17633,E01031479
E01020652,17634,E01020652
E01033426,17635,E01033426
E01031478,17636,E01031478
W01001818,17637,W01001818
E01003771,17638,E01003771
E01022935,17639,E01022935
E01023900,17640,E01023900
E01023002,17641,E01023002
E01031400,17642,E01031400
E01030123,17643,E01030123
E01022579,17644,E01022579
E01010612,17645,E01010612
E01022930,17646,E01022930
E01024937,17647,E01024937
E01001852,17648,E01001852
E01022574,17649,E01022574
E01016620,17650,E01016620
E01005446,17651,E01005446
E01003440,17652,E01003440
E01006708,17653,E01006708
E01023275,17654,E01023275
E01021718,17655,E01021718
E01031951,17656,E01031951
E01020678,17657,E01020678
E01031058,17658,E01031058
E01004773,17659,E01004773
E01020671,17660,E01020671
E01028920,17661,E01028920
E01010711,17662,E01010711
E01020670,17663,E01020670
E01005605,17664,E01005605
E01010710,17665,E01010710
E01020673,17666,E01020673
E01002290,17667,E01002290
E01010791,17668,E01010791
E01010792,17669,E01010792
E01020672,17670,E01020672
E01020612,17671,E01020612
E01004772,17672,E01004772
E01020675,17673,E01020675
E01018729,17674,E01018729
E01020674,17675,E01020674
E01010713,17676,E01010713
E01020677,17677,E01020677
E01022627,17678,E01022627
E01010790,17679,E01010790
E01020679,17680,E01020679
E01004770,17681,E01004770
E01017167,17682,E01017167
E01013100,17683,E01013100
E01023183,17684,E01023183
E01007162,17685,E01007162
E01023184,17686,E01023184
E01015186,17687,E01015186
E01023105,17688,E01023105
E01015107,17689,E01015107
E01023104,17690,E01023104
E01013181,17691,E01013181
E01017166,17692,E01017166
E01033634,17693,E01033634
E01013103,17694,E01013103
E01003633,17695,E01003633
E01023107,17696,E01023107
E01033635,17697,E01033635
E01013182,17698,E01013182
E01003632,17699,E01003632
E01023185,17700,E01023185
E01031649,17701,E01031649
E01007165,17702,E01007165
E01003635,17703,E01003635
E01033637,17704,E01033637
E01021682,17705,E01021682
E01003634,17706,E01003634
E01003637,17707,E01003637
E01021600,17708,E01021600
E01031648,17709,E01031648
E01001649,17710,E01001649
E01029659,17711,E01029659
E01033636,17712,E01033636
E01003636,17713,E01003636
E01015665,17714,E01015665
E01031640,17715,E01031640
E01001648,17716,E01001648
E01013661,17717,E01013661
E01031641,17718,E01031641
E01021683,17719,E01021683
E01023102,17720,E01023102
E01015104,17721,E01015104
E01021602,17722,E01021602
E01013180,17723,E01013180
E01015664,17724,E01015664
E01017164,17725,E01017164
E01033632,17726,E01033632
E01003630,17727,E01003630
E01033633,17728,E01033633
E01005636,17729,E01005636
E01012787,17730,E01012787
E01012706,17731,E01012706
E01015662,17732,E01015662
E01001894,17733,E01001894
E01021681,17734,E01021681
E01010758,17735,E01010758
E01001895,17736,E01001895
E01001815,17737,E01001815
E01001896,17738,E01001896
E01001814,17739,E01001814
E01009828,17740,E01009828
E01001812,17741,E01001812
E01025728,17742,E01025728
E01011774,17743,E01011774
E01000843,17744,E01000843
E01011777,17745,E01011777
E01000842,17746,E01000842
E01011776,17747,E01011776
E01004479,17748,E01004479
E01000845,17749,E01000845
E01006426,17750,E01006426
E01014839,17751,E01014839
E01010419,17752,E01010419
E01004478,17753,E01004478
E01010499,17754,E01010499
E01010498,17755,E01010498
E01002479,17756,E01002479
E01010418,17757,E01010418
E01000840,17758,E01000840
E01025729,17759,E01025729
E01006427,17760,E01006427
E01006424,17761,E01006424
E01007913,17762,E01007913
E01009122,17763,E01009122
E01030930,17764,E01030930
E01000144,17765,E01000144
E01020742,17766,E01020742
E01033253,17767,E01033253
E01028818,17768,E01028818
E01004075,17769,E01004075
E01016494,17770,E01016494
E01018457,17771,E01018457
E01011192,17772,E01011192
E01007591,17773,E01007591
E01010146,17774,E01010146
E01015860,17775,E01015860
E01001381,17776,E01001381
E01028893,17777,E01028893
E01013885,17778,E01013885
E01023802,17779,E01023802
E01023883,17780,E01023883
E01013804,17781,E01013804
E01018023,17782,E01018023
E01014427,17783,E01014427
E01024741,17784,E01024741
E01032748,17785,E01032748
E01017867,17786,E01017867
E01013886,17787,E01013886
E01013807,17788,E01013807
E01023805,17789,E01023805
E01000962,17790,E01000962
E01004952,17791,E01004952
E01023884,17792,E01023884
E01011859,17793,E01011859
E01023885,17794,E01023885
E01016907,17795,E01016907
E01013442,17796,E01013442
E01024740,17797,E01024740
E01013887,17798,E01013887
E01016987,17799,E01016987
E01018988,17800,E01018988
E01017866,17801,E01017866
E01016906,17802,E01016906
E01018909,17803,E01018909
E01000965,17804,E01000965
E01004955,17805,E01004955
E01014959,17806,E01014959
E01013445,17807,E01013445
E01014958,17808,E01014958
E01018989,17809,E01018989
E01023449,17810,E01023449
E01018908,17811,E01018908
E01017864,17812,E01017864
E01013805,17813,E01013805
E01003922,17814,E01003922
E01005488,17815,E01005488
E01019122,17816,E01019122
E01007866,17817,E01007866
E01023803,17818,E01023803
E01032876,17819,E01032876
E01005527,17820,E01005527
E01005489,17821,E01005489
W01001276,17822,W01001276
E01005409,17823,E01005409
E01013862,17824,E01013862
E01016986,17825,E01016986
E01015446,17826,E01015446
E01003488,17827,E01003488
E01007357,17828,E01007357
E01013443,17829,E01013443
E01005408,17830,E01005408
E01024487,17831,E01024487
E01010872,17832,E01010872
E01000963,17833,E01000963
E01003489,17834,E01003489
E01020019,17835,E01020019
E01024406,17836,E01024406
E01003409,17837,E01003409
E01022403,17838,E01022403
E01028412,17839,E01028412
E01022482,17840,E01022482
E01016464,17841,E01016464
E01005971,17842,E01005971
E01005970,17843,E01005970
E01022402,17844,E01022402
E01032877,17845,E01032877
E01032875,17846,E01032875
E01016465,17847,E01016465
E01007529,17848,E01007529
E01022400,17849,E01022400
E01001597,17850,E01001597
E01009521,17851,E01009521
E01007528,17852,E01007528
E01009523,17853,E01009523
E01009520,17854,E01009520
E01009525,17855,E01009525
E01009522,17856,E01009522
E01014689,17857,E01014689
E01007220,17858,E01007220
E01029696,17859,E01029696
E01026431,17860,E01026431
E01001516,17861,E01001516
E01001596,17862,E01001596
E01003085,17863,E01003085
E01010919,17864,E01010919
E01010121,17865,E01010121
E01004575,17866,E01004575
E01023133,17867,E01023133
E01014685,17868,E01014685
E01003271,17869,E01003271
E01025624,17870,E01025624
E01015700,17871,E01015700
E01023664,17872,E01023664
E01007960,17873,E01007960
E01023667,17874,E01023667
E01009763,17875,E01009763
E01015080,17876,E01015080
E01023666,17877,E01023666
E01009762,17878,E01009762
E01021484,17879,E01021484
E01033669,17880,E01033669
E01015781,17881,E01015781
E01024192,17882,E01024192
E01033668,17883,E01033668
E01002898,17884,E01002898
W01001688,17885,W01001688
E01033661,17886,E01033661
E01002819,17887,E01002819
E01031145,17888,E01031145
E01033660,17889,E01033660
E01015782,17890,E01015782
E01033663,17891,E01033663
E01015703,17892,E01015703
E01015701,17893,E01015701
E01031606,17894,E01031606
E01015780,17895,E01015780
E01031687,17896,E01031687
E01012779,17897,E01012779
E01003832,17898,E01003832
E01012778,17899,E01012778
E01010650,17900,E01010650
E01017222,17901,E01017222
E01003835,17902,E01003835
E01031679,17903,E01031679
E01014771,17904,E01014771
E01013985,17905,E01013985
E01003834,17906,E01003834
E01007065,17907,E01007065
E01014770,17908,E01014770
E01004976,17909,E01004976
E01003837,17910,E01003837
E01022193,17911,E01022193
W01001685,17912,W01001685
W01000110,17913,W01000110
E01033725,17914,E01033725
E01009425,17915,E01009425
E01024834,17916,E01024834
E01009422,17917,E01009422
E01022831,17918,E01022831
E01007421,17919,E01007421
E01003833,17920,E01003833
E01033724,17921,E01033724
E01014471,17922,E01014471
E01029228,17923,E01029228
E01013930,17924,E01013930
E01003937,17925,E01003937
E01007729,17926,E01007729
E01011955,17927,E01011955
E01033722,17928,E01033722
E01009423,17929,E01009423
E01017069,17930,E01017069
E01024835,17931,E01024835
E01009420,17932,E01009420
E01027453,17933,E01027453
W01000339,17934,W01000339
E01031156,17935,E01031156
E01032198,17936,E01032198
E01012570,17937,E01012570
W01000331,17938,W01000331
W01000338,17939,W01000338
E01000695,17940,E01000695
E01024478,17941,E01024478
E01020499,17942,E01020499
W01000333,17943,W01000333
E01015932,17944,E01015932
E01005936,17945,E01005936
W01000330,17946,W01000330
E01008801,17947,E01008801
W01000335,17948,W01000335
E01008880,17949,E01008880
W01000332,17950,W01000332
E01008881,17951,E01008881
E01019735,17952,E01019735
E01019734,17953,E01019734
E01008800,17954,E01008800
E01008882,17955,E01008882
E01017731,17956,E01017731
E01031157,17957,E01031157
E01031154,17958,E01031154
E01019732,17959,E01019732
E01019733,17960,E01019733
E01003879,17961,E01003879
E01024705,17962,E01024705
E01016763,17963,E01016763
E01024784,17964,E01024784
E01024704,17965,E01024704
E01018766,17966,E01018766
E01024785,17967,E01024785
E01003878,17968,E01003878
E01018767,17969,E01018767
E01016760,17970,E01016760
E01015578,17971,E01015578
E01025572,17972,E01025572
E01021519,17973,E01021519
E01031590,17974,E01031590
E01021598,17975,E01021598
E01025575,17976,E01025575
E01021518,17977,E01021518
E01031591,17978,E01031591
E01031592,17979,E01031592
E01021599,17980,E01021599
E01031513,17981,E01031513
W01000659,17982,W01000659
E01023571,17983,E01023571
E01013579,17984,E01013579
E01025574,17985,E01025574
W01000658,17986,W01000658
E01015579,17987,E01015579
E01031511,17988,E01031511
E01017526,17989,E01017526
E01025573,17990,E01025573
E01000409,17991,E01000409
E01006449,17992,E01006449
E01029095,17993,E01029095
E01000436,17994,E01000436
E01008441,17995,E01008441
E01010932,17996,E01010932
E01006448,17997,E01006448
E01010032,17998,E01010032
E01008442,17999,E01008442
E01001886,18000,E01001886
E01008443,18001,E01008443
E01026981,18002,E01026981
W01000730,18003,W01000730
E01008444,18004,E01008444
E01026900,18005,E01026900
E01002826,18006,E01002826
E01008445,18007,E01008445
E01028987,18008,E01028987
W01001465,18009,W01001465
E01028906,18010,E01028906
E01023842,18011,E01023842
E01026982,18012,E01026982
E01026903,18013,E01026903
E01026983,18014,E01026983
E01026902,18015,E01026902
E01000437,18016,E01000437
E01015400,18017,E01015400
E01000434,18018,E01000434
E01015481,18019,E01015481
E01002998,18020,E01002998
E01002919,18021,E01002919
E01015482,18022,E01015482
E01028907,18023,E01028907
E01009462,18024,E01009462
E01028986,18025,E01028986
E01026469,18026,E01026469
E01006450,18027,E01006450
E01023028,18028,E01023028
E01020457,18029,E01020457
E01002999,18030,E01002999
E01015403,18031,E01015403
E01020456,18032,E01020456
E01033410,18033,E01033410
W01001524,18034,W01001524
E01017922,18035,E01017922
E01005869,18036,E01005869
E01017925,18037,E01017925
E01029283,18038,E01029283
E01026468,18039,E01026468
E01016890,18040,E01016890
E01032488,18041,E01032488
E01030378,18042,E01030378
E01017924,18043,E01017924
E01008497,18044,E01008497
E01009463,18045,E01009463
E01015401,18046,E01015401
E01017923,18047,E01017923
E01020454,18048,E01020454
E01009991,18049,E01009991
E01033023,18050,E01033023
E01020938,18051,E01020938
E01026047,18052,E01026047
E01022734,18053,E01022734
E01027206,18054,E01027206
E01000873,18055,E01000873
E01000095,18056,E01000095
E01004426,18057,E01004426
E01028185,18058,E01028185
E01018101,18059,E01018101
E01028104,18060,E01028104
E01018180,18061,E01018180
E01026101,18062,E01026101
E01000168,18063,E01000168
E01026180,18064,E01026180
E01018100,18065,E01018100
E01018181,18066,E01018181
E01028186,18067,E01028186
E01018103,18068,E01018103
E01028107,18069,E01028107
E01018182,18070,E01018182
E01028106,18071,E01028106
E01018102,18072,E01018102
E01026100,18073,E01026100
E01028184,18074,E01028184
E01002156,18075,E01002156
E01028105,18076,E01028105
E01000169,18077,E01000169
E01002812,18078,E01002812
E01002893,18079,E01002893
E01002815,18080,E01002815
E01011758,18081,E01011758
E01002814,18082,E01002814
E01002894,18083,E01002894
E01002817,18084,E01002817
E01002895,18085,E01002895
E01021815,18086,E01021815
E01019824,18087,E01019824
E01030758,18088,E01030758
E01017821,18089,E01017821
E01015876,18090,E01015876
E01011759,18091,E01011759
E01020754,18092,E01020754
E01015830,18093,E01015830
E01021894,18094,E01021894
E01019827,18095,E01019827
E01013787,18096,E01013787
E01026725,18097,E01026725
E01021814,18098,E01021814
E01017820,18099,E01017820
E01013873,18100,E01013873
E01020757,18101,E01020757
E01015833,18102,E01015833
E01013872,18103,E01013872
E01019826,18104,E01019826
E01026724,18105,E01026724
E01021895,18106,E01021895
E01017823,18107,E01017823
E01015832,18108,E01015832
E01026727,18109,E01026727
E01024779,18110,E01024779
E01026726,18111,E01026726
E01013870,18112,E01013870
E01020752,18113,E01020752
E01015877,18114,E01015877
E01008932,18115,E01008932
E01019825,18116,E01019825
E01017420,18117,E01017420
E01015831,18118,E01015831
E01017423,18119,E01017423
E01026722,18120,E01026722
E01019426,18121,E01019426
E01017422,18122,E01017422
E01008935,18123,E01008935
E01023930,18124,E01023930
E01006931,18125,E01006931
E01025937,18126,E01025937
E01008934,18127,E01008934
E01023933,18128,E01023933
E01025936,18129,E01025936
E01023932,18130,E01023932
E01032479,18131,E01032479
E01023935,18132,E01023935
E01032478,18133,E01032478
E01019427,18134,E01019427
E01008933,18135,E01008933
E01016634,18136,E01016634
E01016635,18137,E01016635
E01014649,18138,E01014649
E01016637,18139,E01016637
E01014648,18140,E01014648
E01025934,18141,E01025934
E01025935,18142,E01025935
E01016636,18143,E01016636
E01013745,18144,E01013745
E01012648,18145,E01012648
E01004855,18146,E01004855
E01012649,18147,E01012649
E01018808,18148,E01018808
E01018889,18149,E01018889
E01002851,18150,E01002851
E01004854,18151,E01004854
E01013744,18152,E01013744
E01027739,18153,E01027739
E01016632,18154,E01016632
E01016633,18155,E01016633
E01018888,18156,E01018888
E01018809,18157,E01018809
E01017462,18158,E01017462
E01002997,18159,E01002997
E01014992,18160,E01014992
E01000928,18161,E01000928
E01025406,18162,E01025406
E01011451,18163,E01011451
E01025487,18164,E01025487
E01011450,18165,E01011450
E01023403,18166,E01023403
E01011453,18167,E01011453
E01023482,18168,E01023482
E01013972,18169,E01013972
E01008501,18170,E01008501
E01019469,18171,E01019469
E01008580,18172,E01008580
E01021997,18173,E01021997
E01006971,18174,E01006971
E01011452,18175,E01011452
E01019468,18176,E01019468
E01008974,18177,E01008974
E01008500,18178,E01008500
E01021916,18179,E01021916
E01027929,18180,E01027929
E01008581,18181,E01008581
E01013975,18182,E01013975
E01008582,18183,E01008582
E01027928,18184,E01027928
E01008503,18185,E01008503
E01013974,18186,E01013974
E01008502,18187,E01008502
E01013977,18188,E01013977
E01008583,18189,E01008583
E01014913,18190,E01014913
E01000929,18191,E01000929
E01008975,18192,E01008975
E01002916,18193,E01002916
E01021917,18194,E01021917
E01006508,18195,E01006508
E01006589,18196,E01006589
E01021996,18197,E01021996
E01003217,18198,E01003217
E01003295,18199,E01003295
E01003216,18200,E01003216
E01003296,18201,E01003296
E01001229,18202,E01001229
E01003297,18203,E01003297
E01001221,18204,E01001221
E01001228,18205,E01001228
E01003214,18206,E01003214
E01018440,18207,E01018440
E01003215,18208,E01003215
E01005959,18209,E01005959
E01007987,18210,E01007987
E01007906,18211,E01007906
E01018443,18212,E01018443
E01005958,18213,E01005958
E01032956,18214,E01032956
E01018445,18215,E01018445
E01032957,18216,E01032957
E01018442,18217,E01018442
E01030968,18218,E01030968
E01030969,18219,E01030969
E01030960,18220,E01030960
E01030961,18221,E01030961
E01030962,18222,E01030962
E01030963,18223,E01030963
E01007986,18224,E01007986
E01007907,18225,E01007907
E01032954,18226,E01032954
E01032955,18227,E01032955
E01020762,18228,E01020762
E01019010,18229,E01019010
E01011427,18230,E01011427
E01014340,18231,E01014340
E01026649,18232,E01026649
E01007281,18233,E01007281
E01006811,18234,E01006811
E01016396,18235,E01016396
E01023833,18236,E01023833
E01008479,18237,E01008479
E01026778,18238,E01026778
E01023832,18239,E01023832
E01000423,18240,E01000423
E01032779,18241,E01032779
E01008478,18242,E01008478
E01023835,18243,E01023835
E01000422,18244,E01000422
E01032778,18245,E01032778
E01014419,18246,E01014419
E01023834,18247,E01023834
E01014498,18248,E01014498
E01023837,18249,E01023837
E01014499,18250,E01014499
E01023836,18251,E01023836
E01000425,18252,E01000425
E01032759,18253,E01032759
E01017096,18254,E01017096
E01000420,18255,E01000420
E01019474,18256,E01019474
E01023830,18257,E01023830
E01026332,18258,E01026332
E01030161,18259,E01030161
E01025836,18260,E01025836
E01000421,18261,E01000421
E01030168,18262,E01030168
E01003250,18263,E01003250
E01030163,18264,E01030163
E01001767,18265,E01001767
E01030160,18266,E01030160
E01030165,18267,E01030165
E01026318,18268,E01026318
E01030162,18269,E01030162
E01032712,18270,E01032712
E01030167,18271,E01030167
E01030164,18272,E01030164
E01016741,18273,E01016741
E01000732,18274,E01000732
E01018745,18275,E01018745
E01008748,18276,E01008748
E01016740,18277,E01016740
E01032156,18278,E01032156
E01000735,18279,E01000735
E01000734,18280,E01000734
E01018744,18281,E01018744
E01030169,18282,E01030169
E01000737,18283,E01000737
E01003859,18284,E01003859
E01000736,18285,E01000736
E01010865,18286,E01010865
E01021824,18287,E01021824
E01018747,18288,E01018747
E01000864,18289,E01000864
E01006748,18290,E01006748
E01026886,18291,E01026886
E01018746,18292,E01018746
E01023749,18293,E01023749
E01015024,18294,E01015024
E01008741,18295,E01008741
E01014858,18296,E01014858
E01006940,18297,E01006940
E01016743,18298,E01016743
E01026887,18299,E01026887
E01025705,18300,E01025705
E01000867,18301,E01000867
E01032345,18302,E01032345
E01026806,18303,E01026806
E01017760,18304,E01017760
E01023748,18305,E01023748
E01000746,18306,E01000746
E01010864,18307,E01010864
E01008873,18308,E01008873
E01000866,18309,E01000866
E01017281,18310,E01017281
E01024859,18311,E01024859
E01025784,18312,E01025784
E01025741,18313,E01025741
E01018898,18314,E01018898
E01024858,18315,E01024858
E01014811,18316,E01014811
E01025740,18317,E01025740
E01010370,18318,E01010370
E01033749,18319,E01033749
E01014890,18320,E01014890
E01029831,18321,E01029831
E01019766,18322,E01019766
E01018742,18323,E01018742
E01000733,18324,E01000733
E01014891,18325,E01014891
E01005858,18326,E01005858
E01008749,18327,E01008749
E01026807,18328,E01026807
E01016887,18329,E01016887
E01010862,18330,E01010862
E01031814,18331,E01031814
E01014859,18332,E01014859
E01031895,18333,E01031895
E01019767,18334,E01019767
E01031896,18335,E01031896
E01008870,18336,E01008870
E01023872,18337,E01023872
E01023875,18338,E01023875
E01031817,18339,E01031817
E01031816,18340,E01031816
E01031897,18341,E01031897
E01023873,18342,E01023873
E01027428,18343,E01027428
E01025876,18344,E01025876
E01002941,18345,E01002941
E01004947,18346,E01004947
E01013474,18347,E01013474
E01013477,18348,E01013477
E01002940,18349,E01002940
E01002595,18350,E01002595
E01002943,18351,E01002943
E01002514,18352,E01002514
E01004946,18353,E01004946
E01002516,18354,E01002516
E01002596,18355,E01002596
E01000521,18356,E01000521
E01000528,18357,E01000528
E01000523,18358,E01000523
E01000520,18359,E01000520
E01004944,18360,E01004944
E01021416,18361,E01021416
E01002594,18362,E01002594
E01002515,18363,E01002515
E01027981,18364,E01027981
E01017983,18365,E01017983
E01017902,18366,E01017902
E01029986,18367,E01029986
E01001960,18368,E01001960
E01030437,18369,E01030437
E01026448,18370,E01026448
E01027900,18371,E01027900
E01017984,18372,E01017984
E01029987,18373,E01029987
W01000673,18374,W01000673
E01013231,18375,E01013231
E01017905,18376,E01017905
E01029906,18377,E01029906
E01027903,18378,E01027903
E01015234,18379,E01015234
E01001963,18380,E01001963
E01021535,18381,E01021535
W01000713,18382,W01000713
E01017985,18383,E01017985
E01027982,18384,E01027982
W01000672,18385,W01000672
W01000792,18386,W01000792
W01000675,18387,W01000675
W01000793,18388,W01000793
E01021537,18389,E01021537
E01015237,18390,E01015237
W01000674,18391,W01000674
E01015236,18392,E01015236
E01027549,18393,E01027549
W01000712,18394,W01000712
E01021536,18395,E01021536
E01001961,18396,E01001961
E01029907,18397,E01029907
E01021457,18398,E01021457
E01026449,18399,E01026449
E01030434,18400,E01030434
E01018979,18401,E01018979
E01018978,18402,E01018978
E01010922,18403,E01010922
W01000710,18404,W01000710
E01029548,18405,E01029548
E01027469,18406,E01027469
W01000791,18407,W01000791
E01021532,18408,E01021532
E01021456,18409,E01021456
E01018584,18410,E01018584
E01018505,18411,E01018505
E01024998,18412,E01024998
E01018504,18413,E01018504
E01010925,18414,E01010925
E01018585,18415,E01018585
E01016501,18416,E01016501
E01016580,18417,E01016580
E01018586,18418,E01018586
E01018507,18419,E01018507
E01010923,18420,E01010923
E01021454,18421,E01021454
E01018502,18422,E01018502
E01013217,18423,E01013217
E01018583,18424,E01018583
E01013296,18425,E01013296
E01013216,18426,E01013216
E01013297,18427,E01013297
E01011228,18428,E01011228
E01011229,18429,E01011229
E01011220,18430,E01011220
E01011221,18431,E01011221
E01013214,18432,E01013214
E01013295,18433,E01013295
E01024817,18434,E01024817
E01021750,18435,E01021750
E01029769,18436,E01029769
E01024896,18437,E01024896
E01021753,18438,E01021753
E01022891,18439,E01022891
E01029768,18440,E01029768
E01022810,18441,E01022810
E01021752,18442,E01021752
E01016875,18443,E01016875
E01010821,18444,E01010821
E01033707,18445,E01033707
E01021755,18446,E01021755
E01024816,18447,E01024816
E01010820,18448,E01010820
E01024897,18449,E01024897
E01016872,18450,E01016872
E01010828,18451,E01010828
E01033704,18452,E01033704
E01021751,18453,E01021751
E01009931,18454,E01009931
E01007938,18455,E01007938
E01010421,18456,E01010421
E01009930,18457,E01009930
E01010420,18458,E01010420
E01009933,18459,E01009933
E01009932,18460,E01009932
E01018479,18461,E01018479
E01014943,18462,E01014943
E01032943,18463,E01032943
E01031414,18464,E01031414
E01032940,18465,E01032940
E01031495,18466,E01031495
E01032945,18467,E01032945
E01007939,18468,E01007939
E01003647,18469,E01003647
E01014942,18470,E01014942
E01032942,18471,E01032942
E01010428,18472,E01010428
E01003644,18473,E01003644
E01025476,18474,E01025476
E01032947,18475,E01032947
E01032944,18476,E01032944
E01023473,18477,E01023473
E01026579,18478,E01026579
E01018578,18479,E01018578
E01003646,18480,E01003646
E01005598,18481,E01005598
E01031417,18482,E01031417
E01020526,18483,E01020526
E01015813,18484,E01015813
E01010525,18485,E01010525
E01019631,18486,E01019631
E01032946,18487,E01032946
E01014945,18488,E01014945
E01032519,18489,E01032519
E01024598,18490,E01024598
E01033310,18491,E01033310
E01019633,18492,E01019633
E01026578,18493,E01026578
E01005416,18494,E01005416
E01024519,18495,E01024519
E01019630,18496,E01019630
E01028571,18497,E01028571
E01010524,18498,E01010524
E01019635,18499,E01019635
W01000843,18500,W01000843
E01032598,18501,E01032598
E01031169,18502,E01031169
E01024599,18503,E01024599
E01019632,18504,E01019632
E01032599,18505,E01032599
E01024518,18506,E01024518
E01023581,18507,E01023581
E01032518,18508,E01032518
E01010527,18509,E01010527
E01009703,18510,E01009703
E01030227,18511,E01030227
E01023470,18512,E01023470
E01032941,18513,E01032941
E01022798,18514,E01022798
E01031494,18515,E01031494
E01032948,18516,E01032948
E01026749,18517,E01026749
E01020736,18518,E01020736
E01017638,18519,E01017638
E01017802,18520,E01017802
E01003645,18521,E01003645
E01017883,18522,E01017883
E01020527,18523,E01020527
E01018579,18524,E01018579
E01026748,18525,E01026748
E01020524,18526,E01020524
E01010522,18527,E01010522
E01001861,18528,E01001861
E01001433,18529,E01001433
